datetime,Content_Service,Media_Service,rps,n_containers,hour,minute,second,dayofweek,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,day_pos,day_pos_sin,day_pos_cos,lag_30s,lag_1m,lag_2m,lag_5m,lag_10m,lag_30m,lag_1h,lag_6h,lag_24h,roll_1m_mean,roll_1m_std,roll_1m_max,roll_5m_mean,roll_5m_std,roll_5m_max,roll_15m_mean,roll_15m_std,roll_15m_max,roll_30m_mean,roll_30m_std,roll_30m_max,roll_1h_mean,roll_1h_std,roll_1h_max,diff_1,diff_2,diff_10,pct_chg_1,same_time_yesterday
1995-08-29 00:31:30,6,15,15,2,0,31,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0219,0.1370,0.9906,21.0000,15.0000,24.0000,36.0000,18.0000,12.0000,18.0000,21.0000,18.0000,18.0000,4.2426,21.0000,19.8000,4.0497,27.0000,19.2000,5.8746,36.0000,20.9500,8.3857,60.0000,22.1000,7.1390,60.0000,-6.0000,0.0000,-21.0000,-0.2857,18.0000
1995-08-29 00:32:00,3,18,18,2,0,32,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0222,0.1392,0.9903,15.0000,21.0000,18.0000,21.0000,9.0000,12.0000,18.0000,27.0000,12.0000,16.5000,2.1213,18.0000,19.5000,4.0620,27.0000,19.1000,5.8684,36.0000,21.0500,8.3126,60.0000,22.1000,7.1390,60.0000,3.0000,-3.0000,-3.0000,0.2000,12.0000
1995-08-29 00:32:30,6,18,21,3,0,32,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0226,0.1413,0.9900,18.0000,15.0000,15.0000,27.0000,9.0000,15.0000,36.0000,27.0000,12.0000,19.5000,2.1213,21.0000,18.9000,3.1780,24.0000,18.9000,5.6894,36.0000,21.1500,8.2746,60.0000,21.9750,7.0239,60.0000,3.0000,6.0000,-6.0000,0.1667,12.0000
1995-08-29 00:33:00,6,33,36,4,0,33,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0229,0.1435,0.9897,21.0000,18.0000,21.0000,15.0000,15.0000,21.0000,30.0000,21.0000,9.0000,28.5000,10.6066,36.0000,21.0000,6.0000,36.0000,19.4000,6.4839,36.0000,21.4000,8.4937,60.0000,22.0250,7.1024,60.0000,15.0000,18.0000,21.0000,0.7143,9.0000
1995-08-29 00:33:30,6,15,15,2,0,33,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0233,0.1457,0.9893,36.0000,21.0000,15.0000,21.0000,12.0000,18.0000,24.0000,18.0000,9.0000,25.5000,14.8492,36.0000,20.4000,6.2929,36.0000,19.4000,6.4839,36.0000,21.3500,8.5228,60.0000,21.9500,7.1289,60.0000,-21.0000,-6.0000,-6.0000,-0.5833,9.0000
1995-08-29 00:34:00,6,12,15,2,0,34,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0236,0.1478,0.9890,15.0000,36.0000,18.0000,21.0000,21.0000,21.0000,24.0000,18.0000,24.0000,15.0000,0.0000,15.0000,19.8000,6.5115,36.0000,19.3000,6.5292,36.0000,21.2500,8.5621,60.0000,21.8750,7.1544,60.0000,0.0000,-21.0000,-6.0000,0.0000,24.0000
1995-08-29 00:34:30,6,12,18,2,0,34,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0240,0.1500,0.9887,15.0000,15.0000,21.0000,24.0000,24.0000,18.0000,30.0000,30.0000,18.0000,16.5000,2.1213,18.0000,19.2000,6.3561,36.0000,19.5000,6.3883,36.0000,21.2500,8.5621,60.0000,21.7750,7.1237,60.0000,3.0000,3.0000,-6.0000,0.2000,18.0000
1995-08-29 00:35:00,6,18,18,2,0,35,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0243,0.1521,0.9884,18.0000,15.0000,36.0000,18.0000,21.0000,12.0000,24.0000,36.0000,12.0000,18.0000,0.0000,18.0000,19.2000,6.3561,36.0000,19.3000,6.3363,36.0000,21.3500,8.4869,60.0000,21.7250,7.1290,60.0000,0.0000,3.0000,0.0000,0.0000,12.0000
1995-08-29 00:35:30,6,15,15,2,0,35,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0247,0.1543,0.9880,18.0000,18.0000,15.0000,15.0000,18.0000,15.0000,24.0000,30.0000,9.0000,16.5000,2.1213,18.0000,19.2000,6.3561,36.0000,19.3000,6.3363,36.0000,21.3500,8.4869,60.0000,21.6500,7.1522,60.0000,-3.0000,-3.0000,0.0000,-0.1667,9.0000
1995-08-29 00:36:00,6,12,15,2,0,36,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0250,0.1564,0.9877,15.0000,18.0000,15.0000,21.0000,27.0000,36.0000,27.0000,30.0000,27.0000,15.0000,0.0000,15.0000,18.6000,6.4498,36.0000,19.3000,6.3363,36.0000,21.0000,8.3036,60.0000,21.5500,7.1606,60.0000,0.0000,-3.0000,-6.0000,0.0000,27.0000
1995-08-29 00:36:30,3,12,12,2,0,36,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0253,0.1586,0.9873,15.0000,15.0000,18.0000,15.0000,36.0000,24.0000,18.0000,27.0000,12.0000,13.5000,2.1213,15.0000,18.3000,6.7007,36.0000,19.1000,6.4720,36.0000,20.8000,8.3743,60.0000,21.5000,7.2064,60.0000,-3.0000,-3.0000,-3.0000,-0.2000,12.0000
1995-08-29 00:37:00,6,21,21,3,0,37,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0257,0.1607,0.9870,12.0000,15.0000,18.0000,18.0000,21.0000,60.0000,30.0000,36.0000,24.0000,16.5000,6.3640,21.0000,18.6000,6.7528,36.0000,19.5000,6.1909,36.0000,20.1500,6.6072,42.0000,21.4250,7.1639,60.0000,9.0000,6.0000,3.0000,0.7500,24.0000
1995-08-29 00:37:30,9,15,24,3,0,37,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0260,0.1629,0.9866,21.0000,12.0000,15.0000,21.0000,27.0000,24.0000,27.0000,18.0000,18.0000,22.5000,2.1213,24.0000,18.9000,6.9354,36.0000,20.0000,5.9132,36.0000,20.1500,6.6072,42.0000,21.4000,7.1495,60.0000,3.0000,12.0000,3.0000,0.1429,18.0000
1995-08-29 00:38:00,6,9,12,2,0,38,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0264,0.1650,0.9863,24.0000,21.0000,15.0000,36.0000,15.0000,21.0000,24.0000,15.0000,15.0000,18.0000,8.4853,24.0000,16.5000,3.8079,24.0000,19.9000,6.0249,36.0000,20.0000,6.6892,42.0000,21.3000,7.1966,60.0000,-12.0000,-9.0000,-24.0000,-0.5000,15.0000
1995-08-29 00:38:30,9,15,24,3,0,38,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0267,0.1672,0.9859,12.0000,24.0000,12.0000,15.0000,21.0000,27.0000,27.0000,30.0000,15.0000,18.0000,8.4853,24.0000,17.4000,4.4272,24.0000,20.3000,5.8790,36.0000,19.9500,6.6471,42.0000,21.2750,7.1819,60.0000,12.0000,0.0000,9.0000,1.0000,15.0000
1995-08-29 00:39:00,6,27,27,3,0,39,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0271,0.1693,0.9856,24.0000,12.0000,21.0000,15.0000,21.0000,15.0000,21.0000,15.0000,21.0000,25.5000,2.1213,27.0000,18.6000,5.2536,27.0000,20.5000,6.0043,36.0000,20.1500,6.6761,42.0000,21.3250,7.2008,60.0000,3.0000,15.0000,12.0000,0.1250,21.0000
1995-08-29 00:39:30,6,33,33,4,0,39,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0274,0.1715,0.9852,27.0000,24.0000,24.0000,18.0000,24.0000,12.0000,24.0000,30.0000,15.0000,30.0000,4.2426,33.0000,20.1000,6.9354,33.0000,20.8000,6.3972,36.0000,20.5000,6.7911,42.0000,21.4000,7.2754,60.0000,6.0000,9.0000,15.0000,0.2222,15.0000
1995-08-29 00:40:00,6,15,21,3,0,40,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0278,0.1736,0.9848,33.0000,27.0000,12.0000,18.0000,18.0000,27.0000,21.0000,24.0000,21.0000,27.0000,8.4853,33.0000,20.4000,6.8993,33.0000,20.8000,6.3972,36.0000,20.4000,6.7377,42.0000,21.4000,7.2754,60.0000,-12.0000,-6.0000,3.0000,-0.3636,21.0000
1995-08-29 00:40:30,12,21,24,3,0,40,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0281,0.1758,0.9844,21.0000,33.0000,24.0000,15.0000,15.0000,42.0000,21.0000,21.0000,15.0000,22.5000,2.1213,24.0000,21.3000,6.7007,33.0000,21.0000,6.4004,36.0000,20.1000,6.1333,36.0000,21.4250,7.2791,60.0000,3.0000,-9.0000,9.0000,0.1429,15.0000
1995-08-29 00:41:00,12,30,30,3,0,41,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0285,0.1779,0.9840,24.0000,21.0000,27.0000,15.0000,21.0000,30.0000,24.0000,24.0000,18.0000,27.0000,4.2426,30.0000,22.8000,6.8118,33.0000,21.1000,6.5197,36.0000,20.1000,6.1333,36.0000,21.4750,7.3175,60.0000,6.0000,9.0000,15.0000,0.2500,18.0000
1995-08-29 00:41:30,9,21,24,3,0,41,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0288,0.1801,0.9837,30.0000,24.0000,33.0000,12.0000,15.0000,15.0000,33.0000,24.0000,21.0000,27.0000,4.2426,30.0000,24.0000,5.6569,33.0000,20.7000,5.9140,36.0000,20.2500,6.1165,36.0000,21.4000,7.2441,60.0000,-6.0000,0.0000,12.0000,-0.2000,21.0000
1995-08-29 00:42:00,6,21,27,3,0,42,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0292,0.1822,0.9833,24.0000,30.0000,21.0000,21.0000,18.0000,18.0000,30.0000,24.0000,24.0000,25.5000,2.1213,27.0000,24.6000,5.6214,33.0000,20.9000,6.0249,36.0000,20.4000,6.1705,36.0000,21.3750,7.2193,60.0000,3.0000,-3.0000,6.0000,0.1250,24.0000
1995-08-29 00:42:30,6,12,12,2,0,42,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0295,0.1844,0.9829,27.0000,24.0000,24.0000,24.0000,21.0000,24.0000,24.0000,30.0000,27.0000,19.5000,10.6066,27.0000,23.4000,6.8993,33.0000,20.4000,6.1229,36.0000,20.2000,6.2458,36.0000,21.2750,7.2656,60.0000,-15.0000,-12.0000,-12.0000,-0.5556,27.0000
1995-08-29 00:43:00,3,15,15,2,0,43,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0299,0.1865,0.9825,12.0000,27.0000,30.0000,12.0000,36.0000,24.0000,18.0000,30.0000,24.0000,13.5000,2.1213,15.0000,23.7000,6.3953,33.0000,20.4000,6.1229,36.0000,20.0500,6.2611,36.0000,21.2500,7.2821,60.0000,3.0000,-12.0000,3.0000,0.2500,24.0000
1995-08-29 00:43:30,9,15,21,3,0,43,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0302,0.1887,0.9820,15.0000,12.0000,24.0000,24.0000,15.0000,18.0000,33.0000,33.0000,24.0000,18.0000,4.2426,21.0000,23.4000,6.4498,33.0000,20.4000,6.1229,36.0000,20.1000,6.2564,36.0000,21.1500,7.2014,60.0000,6.0000,9.0000,-3.0000,0.4000,24.0000
1995-08-29 00:44:00,6,15,18,2,0,44,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0306,0.1908,0.9816,21.0000,15.0000,27.0000,27.0000,15.0000,27.0000,15.0000,33.0000,18.0000,19.5000,2.1213,21.0000,22.5000,6.5192,33.0000,20.3000,6.1372,36.0000,19.9500,6.1957,36.0000,21.1750,7.1850,60.0000,-3.0000,3.0000,-9.0000,-0.1429,18.0000
1995-08-29 00:44:30,9,12,21,3,0,44,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0309,0.1930,0.9812,18.0000,21.0000,12.0000,33.0000,18.0000,21.0000,24.0000,24.0000,15.0000,19.5000,2.1213,21.0000,21.3000,5.3759,30.0000,20.2000,6.0992,36.0000,19.9500,6.1957,36.0000,21.1500,7.1803,60.0000,3.0000,0.0000,-12.0000,0.1667,15.0000
1995-08-29 00:45:00,9,18,21,3,0,45,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0312,0.1951,0.9808,21.0000,18.0000,15.0000,21.0000,18.0000,27.0000,21.0000,39.0000,15.0000,21.0000,0.0000,21.0000,21.3000,5.3759,30.0000,20.3000,6.0864,36.0000,19.8500,6.1281,36.0000,21.1500,7.1803,60.0000,0.0000,3.0000,0.0000,0.0000,15.0000
1995-08-29 00:45:30,9,30,30,3,0,45,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0316,0.1972,0.9804,21.0000,21.0000,21.0000,24.0000,15.0000,21.0000,18.0000,24.0000,27.0000,25.5000,6.3640,30.0000,21.9000,6.0083,30.0000,20.8000,6.2500,36.0000,20.0000,6.2653,36.0000,21.2500,7.2195,60.0000,9.0000,9.0000,6.0000,0.4286,27.0000
1995-08-29 00:46:00,9,21,24,3,0,46,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0319,0.1994,0.9799,30.0000,21.0000,18.0000,30.0000,15.0000,27.0000,27.0000,27.0000,24.0000,27.0000,4.2426,30.0000,21.3000,5.3759,30.0000,20.9000,6.2772,36.0000,19.9500,6.2203,36.0000,21.2250,7.2046,60.0000,-6.0000,3.0000,-6.0000,-0.2000,24.0000
1995-08-29 00:46:30,9,18,24,3,0,46,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0323,0.2015,0.9795,24.0000,30.0000,21.0000,24.0000,12.0000,9.0000,33.0000,27.0000,12.0000,24.0000,0.0000,24.0000,21.3000,5.3759,30.0000,21.2000,6.2001,36.0000,20.2000,6.0724,36.0000,21.1500,7.1275,60.0000,0.0000,-6.0000,0.0000,0.0000,12.0000
1995-08-29 00:47:00,6,15,15,2,0,47,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0326,0.2036,0.9790,24.0000,24.0000,21.0000,27.0000,21.0000,21.0000,21.0000,27.0000,18.0000,19.5000,6.3640,24.0000,20.1000,5.3009,30.0000,21.1000,6.2772,36.0000,20.1000,6.1083,36.0000,21.1000,7.1495,60.0000,-9.0000,-9.0000,-12.0000,-0.3750,18.0000
1995-08-29 00:47:30,6,30,30,3,0,47,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0330,0.2058,0.9786,15.0000,24.0000,30.0000,12.0000,24.0000,27.0000,21.0000,30.0000,21.0000,22.5000,10.6066,30.0000,21.9000,5.3009,30.0000,21.4000,6.4839,36.0000,20.1500,6.1777,36.0000,21.1750,7.1955,60.0000,15.0000,6.0000,18.0000,1.0000,21.0000
1995-08-29 00:48:00,6,21,24,3,0,48,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0333,0.2079,0.9781,30.0000,15.0000,24.0000,15.0000,12.0000,21.0000,30.0000,21.0000,21.0000,27.0000,4.2426,30.0000,22.8000,4.7329,30.0000,21.0000,5.8956,33.0000,20.2000,6.1968,36.0000,21.1250,7.1544,60.0000,-6.0000,9.0000,9.0000,-0.2000,21.0000
1995-08-29 00:48:30,9,27,30,3,0,48,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0337,0.2100,0.9777,24.0000,30.0000,24.0000,21.0000,24.0000,15.0000,21.0000,27.0000,21.0000,27.0000,4.2426,30.0000,23.7000,5.1865,30.0000,21.5000,6.0043,33.0000,20.4500,6.2854,36.0000,21.2000,7.2001,60.0000,6.0000,0.0000,9.0000,0.2500,21.0000
1995-08-29 00:49:00,9,18,18,2,0,49,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0340,0.2122,0.9772,30.0000,24.0000,15.0000,18.0000,27.0000,18.0000,27.0000,21.0000,27.0000,24.0000,8.4853,30.0000,23.7000,5.1865,30.0000,21.6000,5.9167,33.0000,20.4500,6.2854,36.0000,21.1250,7.1861,60.0000,-12.0000,-6.0000,0.0000,-0.4000,27.0000
1995-08-29 00:49:30,6,12,15,2,0,49,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0344,0.2143,0.9768,18.0000,30.0000,30.0000,21.0000,33.0000,12.0000,30.0000,30.0000,18.0000,16.5000,2.1213,18.0000,23.1000,5.8395,30.0000,21.5000,6.0043,33.0000,20.5000,6.2287,36.0000,21.0000,7.1608,60.0000,-3.0000,-15.0000,-6.0000,-0.1667,18.0000
1995-08-29 00:50:00,6,12,15,2,0,50,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0347,0.2164,0.9763,15.0000,18.0000,24.0000,21.0000,21.0000,24.0000,18.0000,21.0000,39.0000,15.0000,0.0000,15.0000,22.5000,6.3640,30.0000,21.4000,6.0890,33.0000,20.3500,6.2513,36.0000,20.9750,7.1766,60.0000,0.0000,-3.0000,-6.0000,0.0000,39.0000
1995-08-29 00:50:30,3,18,18,2,0,50,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0351,0.2186,0.9758,15.0000,15.0000,30.0000,30.0000,24.0000,15.0000,27.0000,24.0000,21.0000,16.5000,2.1213,18.0000,21.3000,5.9076,30.0000,21.5000,6.0043,33.0000,20.4000,6.2197,36.0000,20.9000,7.1601,60.0000,3.0000,3.0000,-12.0000,0.2000,21.0000
1995-08-29 00:51:00,6,18,18,2,0,51,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0354,0.2207,0.9753,18.0000,15.0000,18.0000,24.0000,30.0000,15.0000,18.0000,18.0000,24.0000,18.0000,0.0000,18.0000,20.7000,5.9076,30.0000,21.6000,5.9167,33.0000,20.4500,6.1875,36.0000,20.9000,7.1601,60.0000,0.0000,3.0000,-6.0000,0.0000,24.0000
1995-08-29 00:51:30,6,15,15,2,0,51,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0358,0.2228,0.9749,18.0000,18.0000,15.0000,24.0000,24.0000,18.0000,24.0000,36.0000,30.0000,16.5000,2.1213,18.0000,19.8000,6.0332,30.0000,21.7000,5.7724,33.0000,20.4000,6.2197,36.0000,20.8250,7.1745,60.0000,-3.0000,-3.0000,-9.0000,-0.1667,30.0000
1995-08-29 00:52:00,6,24,27,3,0,52,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0361,0.2250,0.9744,15.0000,18.0000,15.0000,15.0000,27.0000,9.0000,18.0000,18.0000,18.0000,21.0000,8.4853,27.0000,21.0000,6.1644,30.0000,21.9000,5.8507,33.0000,20.7000,6.0933,36.0000,20.9000,7.1917,60.0000,12.0000,9.0000,12.0000,0.8000,18.0000
1995-08-29 00:52:30,6,18,18,2,0,52,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0365,0.2271,0.9739,27.0000,15.0000,18.0000,30.0000,12.0000,9.0000,27.0000,24.0000,15.0000,22.5000,6.3640,27.0000,19.8000,5.3292,30.0000,21.7000,5.8790,33.0000,20.8500,5.9084,36.0000,20.8250,7.1745,60.0000,-9.0000,3.0000,-12.0000,-0.3333,15.0000
1995-08-29 00:53:00,6,24,27,3,0,53,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0368,0.2292,0.9734,18.0000,27.0000,18.0000,24.0000,15.0000,15.0000,12.0000,21.0000,39.0000,22.5000,6.3640,27.0000,20.1000,5.6657,30.0000,22.2000,5.6593,33.0000,21.0500,5.9101,36.0000,20.9500,7.1501,60.0000,9.0000,0.0000,3.0000,0.5000,39.0000
1995-08-29 00:53:30,6,24,24,3,0,53,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0372,0.2313,0.9729,27.0000,18.0000,15.0000,30.0000,21.0000,12.0000,27.0000,21.0000,18.0000,25.5000,2.1213,27.0000,19.5000,4.7434,27.0000,22.2000,5.6593,33.0000,21.2500,5.8007,36.0000,20.9250,7.1340,60.0000,-3.0000,6.0000,-6.0000,-0.1111,18.0000
1995-08-29 00:54:00,6,12,15,2,0,54,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0375,0.2334,0.9724,24.0000,27.0000,27.0000,18.0000,18.0000,21.0000,18.0000,30.0000,21.0000,19.5000,6.3640,24.0000,19.2000,4.9396,27.0000,21.8000,5.7319,33.0000,21.1500,5.8565,36.0000,20.9000,7.1495,60.0000,-9.0000,-12.0000,-3.0000,-0.3750,21.0000
1995-08-29 00:54:30,6,12,12,2,0,54,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0378,0.2356,0.9719,15.0000,24.0000,18.0000,15.0000,21.0000,24.0000,24.0000,21.0000,24.0000,13.5000,2.1213,15.0000,18.9000,5.3009,27.0000,21.1000,5.5977,30.0000,20.9500,5.9615,36.0000,20.8000,7.1896,60.0000,-3.0000,-12.0000,-3.0000,-0.2000,24.0000
1995-08-29 00:55:00,6,12,12,2,0,55,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0382,0.2377,0.9713,12.0000,15.0000,27.0000,15.0000,21.0000,21.0000,24.0000,21.0000,21.0000,12.0000,0.0000,12.0000,18.6000,5.6214,27.0000,20.8000,5.8392,30.0000,20.8000,6.0724,36.0000,20.7000,7.2281,60.0000,0.0000,-3.0000,-3.0000,0.0000,21.0000
1995-08-29 00:55:30,6,12,12,2,0,55,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0385,0.2398,0.9708,12.0000,12.0000,24.0000,18.0000,30.0000,18.0000,21.0000,27.0000,12.0000,12.0000,0.0000,12.0000,18.0000,6.0000,27.0000,20.4000,6.0207,30.0000,20.7000,6.1680,36.0000,20.6250,7.2715,60.0000,0.0000,0.0000,-6.0000,0.0000,12.0000
1995-08-29 00:56:00,6,12,15,2,0,56,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0389,0.2419,0.9703,12.0000,12.0000,15.0000,18.0000,24.0000,27.0000,24.0000,21.0000,27.0000,13.5000,2.1213,15.0000,17.7000,6.0745,27.0000,19.9000,5.8153,30.0000,20.5000,6.1548,36.0000,20.5500,7.2828,60.0000,3.0000,3.0000,-3.0000,0.2500,27.0000
1995-08-29 00:56:30,6,18,18,2,0,56,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0392,0.2440,0.9698,15.0000,12.0000,12.0000,15.0000,24.0000,36.0000,15.0000,27.0000,27.0000,16.5000,2.1213,18.0000,18.0000,6.0000,27.0000,19.7000,5.7724,30.0000,20.2000,5.8158,36.0000,20.5750,7.2687,60.0000,3.0000,6.0000,3.0000,0.2000,27.0000
1995-08-29 00:57:00,6,12,15,2,0,57,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0396,0.2462,0.9692,18.0000,15.0000,12.0000,27.0000,15.0000,21.0000,21.0000,18.0000,12.0000,16.5000,2.1213,18.0000,16.8000,5.1381,27.0000,19.3000,5.6639,30.0000,20.1000,5.8533,36.0000,20.5250,7.2864,60.0000,-3.0000,0.0000,-12.0000,-0.1667,12.0000
1995-08-29 00:57:30,9,18,24,3,0,57,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0399,0.2483,0.9687,15.0000,18.0000,12.0000,18.0000,30.0000,27.0000,24.0000,18.0000,21.0000,19.5000,6.3640,24.0000,17.4000,5.6214,27.0000,19.7000,5.5532,30.0000,20.0500,5.8060,36.0000,20.5250,7.2864,60.0000,9.0000,6.0000,6.0000,0.6000,21.0000
1995-08-29 00:58:00,9,24,24,3,0,58,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0403,0.2504,0.9681,24.0000,15.0000,15.0000,27.0000,24.0000,15.0000,30.0000,12.0000,21.0000,24.0000,0.0000,24.0000,17.1000,5.1088,24.0000,20.0000,5.5336,30.0000,20.2000,5.7895,36.0000,20.4750,7.2413,60.0000,0.0000,9.0000,-3.0000,0.0000,21.0000
1995-08-29 00:58:30,6,18,18,2,0,58,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0406,0.2525,0.9676,24.0000,24.0000,18.0000,24.0000,30.0000,21.0000,24.0000,21.0000,24.0000,21.0000,4.2426,24.0000,16.5000,4.5277,24.0000,19.9000,5.5420,30.0000,20.1500,5.7955,36.0000,20.4250,7.2375,60.0000,-6.0000,-6.0000,-6.0000,-0.2500,24.0000
1995-08-29 00:59:00,12,27,27,3,0,59,0,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0410,0.2546,0.9670,18.0000,24.0000,15.0000,15.0000,18.0000,21.0000,15.0000,24.0000,21.0000,22.5000,6.3640,27.0000,17.7000,5.5588,27.0000,20.2000,5.6775,30.0000,20.2500,5.8618,36.0000,20.5250,7.2448,60.0000,9.0000,3.0000,12.0000,0.5000,21.0000
1995-08-29 00:59:30,9,27,27,3,0,59,30,1,0,0,0.0000,1.0000,0.7818,0.6235,0.0413,0.2567,0.9665,27.0000,18.0000,24.0000,12.0000,15.0000,24.0000,21.0000,24.0000,18.0000,27.0000,0.0000,27.0000,19.2000,5.8652,27.0000,20.4000,5.8108,30.0000,20.3000,5.9069,36.0000,20.5750,7.2687,60.0000,0.0000,9.0000,15.0000,0.0000,18.0000
1995-08-29 01:00:00,6,12,15,2,1,0,0,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0417,0.2588,0.9659,27.0000,27.0000,24.0000,12.0000,15.0000,18.0000,21.0000,39.0000,15.0000,21.0000,8.4853,27.0000,19.5000,5.5227,27.0000,20.2000,5.8921,30.0000,20.2500,5.9393,36.0000,20.5250,7.2864,60.0000,-12.0000,-12.0000,3.0000,-0.4444,15.0000
1995-08-29 01:00:30,9,12,15,2,1,0,30,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0420,0.2609,0.9654,15.0000,27.0000,18.0000,12.0000,18.0000,15.0000,15.0000,24.0000,36.0000,15.0000,0.0000,15.0000,19.8000,5.1381,27.0000,19.7000,5.6639,30.0000,20.2500,5.9393,36.0000,20.5250,7.2864,60.0000,0.0000,-12.0000,3.0000,0.0000,36.0000
1995-08-29 01:01:00,9,42,42,5,1,1,0,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0424,0.2630,0.9648,15.0000,15.0000,27.0000,15.0000,18.0000,21.0000,15.0000,42.0000,12.0000,28.5000,19.0919,42.0000,22.5000,8.3964,42.0000,20.3000,6.9439,42.0000,20.6000,6.5696,42.0000,20.7500,7.5273,60.0000,27.0000,27.0000,27.0000,1.8000,12.0000
1995-08-29 01:01:30,6,21,21,3,1,1,30,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0427,0.2651,0.9642,42.0000,15.0000,27.0000,18.0000,15.0000,15.0000,12.0000,51.0000,18.0000,31.5000,14.8492,42.0000,22.8000,8.2704,42.0000,20.2000,6.9103,42.0000,20.7000,6.5284,42.0000,20.8250,7.4841,60.0000,-21.0000,6.0000,3.0000,-0.5000,18.0000
1995-08-29 01:02:00,9,18,21,3,1,2,0,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0431,0.2672,0.9636,21.0000,42.0000,15.0000,15.0000,27.0000,18.0000,12.0000,21.0000,12.0000,21.0000,0.0000,21.0000,23.4000,7.8486,42.0000,20.4000,6.8411,42.0000,20.7500,6.5189,42.0000,20.9000,7.4398,60.0000,0.0000,-21.0000,6.0000,0.0000,12.0000
1995-08-29 01:02:30,6,12,12,2,1,2,30,1,0,0,0.2588,0.9659,0.7818,0.6235,0.0434,0.2693,0.9630,21.0000,21.0000,15.0000,24.0000,18.0000,21.0000,15.0000,27.0000,12.0000,16.5000,6.3640,21.0000,22.2000,8.6255,42.0000,19.8000,6.7589,42.0000,20.6000,6.6159,42.0000,20.8750,7.4648,60.0000,-9.0000,-9.0000,-12.0000,-0.4286,12.0000
